id,company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,revenue_cagr_5yr,pat_cagr_5yr,eps_cagr_5yr,composite_quality_score,broad_sector,market_cap_crore,pe_ratio,pb_ratio,dividend_yield_pct,sales,net_profit,dividend_payout,peer_group_name,is_benchmark,return_on_equity_pct_percentile,net_profit_margin_pct_percentile,asset_turnover_percentile,free_cash_flow_cr_percentile,revenue_cagr_5yr_percentile,pat_cagr_5yr_percentile,debt_to_equity_percentile,interest_coverage_percentile,benchmark_score,score_difference
1092,TECHM,Mar 2020,10.57,15.0,17.87,0.1682,34.8698,0.9879,5439.0,1081.0,42.0,5.003,32.0,3670.0,4358.0,10.26,7.94,9.24,9.15,Information Technology,1800162.47,60.09,4.41,0.8,36868.0,3897.0,32.0,IT Services,0,93.22033898305084,94.91525423728814,77.96610169491525,49.152542372881356,82.85714285714286,71.42857142857143,94.91525423728814,90.9090909090909,10.59,-1.4399999999999995
1094,TECHM,Mar 2021,11.5,18.0,17.51,0.1167,43.5862,0.9559,2661.0,5433.0,46.0,5.6899,89.0,2901.0,8094.0,7.4,7.54,8.21,7.72,Information Technology,1860679.7,51.58,1.63,2.69,37855.0,4353.0,89.0,IT Services,0,94.91525423728814,91.52542372881356,83.05084745762711,62.71186440677966,100.0,85.71428571428571,89.83050847457628,78.18181818181819,7.29,0.4299999999999997
1096,TECHM,Mar 2022,12.61,18.0,20.94,0.0974,56.0429,1.0052,5765.0,480.0,57.0,6.1244,47.0,2618.0,5285.0,8.91,14.58,14.47,12.65,Information Technology,2390842.75,47.31,13.71,4.31,44646.0,5630.0,47.0,IT Services,0,84.7457627118644,84.7457627118644,74.57627118644068,44.06779661016949,91.42857142857143,28.57142857142857,72.88135593220339,61.81818181818181,9.15,3.5
1098,TECHM,Mar 2023,9.11,15.0,17.39,0.0981,26.773,1.1629,5346.0,226.0,50.0,6.3464,91.0,2740.0,5572.0,11.61,5.11,5.09,7.27,Information Technology,3048920.3,41.79,3.57,3.25,53290.0,4857.0,91.0,IT Services,0,96.61016949152543,98.30508474576271,45.76271186440678,50.847457627118644,68.57142857142857,97.14285714285714,74.57627118644068,96.36363636363636,11.53,-4.26
1100,TECHM,Mar 2024,4.61,9.0,8.99,0.0951,13.8597,1.205,5058.0,1318.0,24.0,6.0474,150.0,2537.0,6376.0,8.4,-10.99,-11.42,-4.67,Information Technology,3021095.64,57.4,7.43,0.64,51996.0,2397.0,150.0,IT Services,0,100.0,100.0,37.28813559322034,55.932203389830505,97.14285714285714,100.0,69.49152542372882,98.18181818181819,8.98,-13.65
1101,TITAN,Mar 2013,7.16,10.0,36.8,0.0,21.8235,1.7204,411.0,142.0,8.0,2.2135,26.0,0.0,553.0,,,,,Consumer Discretionary,,,,,10123.0,725.0,26.0,Jewellery,1,16.666666666666664,25.0,33.33333333333333,58.333333333333336,,,8.333333333333332,41.66666666666667,,
1102,TITAN,Mar 2014,6.73,10.0,29.13,0.3199,13.3793,1.7881,-826.0,271.0,8.0,2.8348,25.0,807.0,-555.0,,,,,Consumer Discretionary,,,,,10927.0,735.0,25.0,Jewellery,1,25.0,75.0,16.666666666666664,100.0,,,33.33333333333333,83.33333333333334,,
1103,TITAN,Mar 2015,6.850000000000001,10.0,26.46,0.0324,15.0617,2.0302,385.0,118.0,9.0,3.4652,25.0,100.0,503.0,,,,,Consumer Discretionary,,,,,11913.0,816.0,25.0,Jewellery,1,41.66666666666667,50.0,8.333333333333332,66.66666666666666,,,25.0,75.0,,
1104,TITAN,Mar 2016,5.99,8.0,19.25,0.0322,24.0,1.778,417.0,159.0,8.0,3.9404,29.0,113.0,576.0,,,,,Consumer Discretionary,,,,,11276.0,675.0,29.0,Jewellery,1,83.33333333333334,83.33333333333334,25.0,50.0,,,16.666666666666664,33.33333333333333,,
1105,TITAN,Mar 2017,5.26,9.0,16.47,0.4446,29.5263,1.5772,759.0,953.0,8.0,4.7562,32.0,1882.0,1712.0,,,,,Consumer Discretionary,,,,,13261.0,697.0,32.0,Jewellery,1,91.66666666666666,91.66666666666666,66.66666666666666,25.0,,,58.333333333333336,25.0,,
1106,TITAN,Mar 2018,6.84,10.0,21.65,0.3322,32.3396,1.6931,47.0,98.0,13.0,5.7191,29.0,1691.0,-51.0,9.75,8.73,10.2,9.56,Consumer Discretionary,,,,,16120.0,1102.0,29.0,Jewellery,1,75.0,62.5,41.66666666666667,75.0,100.0,85.71428571428571,41.66666666666667,16.666666666666664,9.56,0.0
1107,TITAN,Mar 2019,7.02,10.0,22.88,0.3942,40.9811,1.6891,446.0,797.0,16.0,6.8202,32.0,2393.0,1243.0,12.6,13.58,14.87,13.68,Consumer Discretionary,1135740.07,63.2,11.39,0.44,19779.0,1389.0,32.0,Jewellery,1,58.333333333333336,41.66666666666667,50.0,33.33333333333333,71.42857142857143,57.14285714285714,50.0,8.333333333333332,13.68,0.0
1108,TITAN,Mar 2020,7.090000000000001,12.0,22.39,0.5341,15.759,1.5543,-113.0,235.0,17.0,7.4933,24.0,3562.0,-348.0,12.06,12.84,13.56,12.82,Consumer Discretionary,1301076.74,18.73,5.89,4.25,21052.0,1493.0,24.0,Jewellery,1,66.66666666666666,33.33333333333333,75.0,83.33333333333334,85.71428571428571,71.42857142857143,66.66666666666666,66.66666666666666,12.82,0.0
1109,TITAN,Mar 2021,4.5,8.0,12.99,0.752,9.3842,1.3162,1340.0,2799.0,11.0,8.4236,37.0,5638.0,4139.0,13.93,7.61,6.58,9.37,Consumer Discretionary,1401305.03,26.55,3.88,2.22,21644.0,974.0,37.0,Jewellery,1,100.0,100.0,100.0,16.666666666666664,57.14285714285714,100.0,75.0,100.0,9.37,0.0
1110,TITAN,Mar 2022,7.630000000000001,12.0,23.63,0.782,16.1514,1.3592,441.0,1165.0,24.0,10.4528,31.0,7275.0,-724.0,16.78,25.82,24.57,22.39,Consumer Discretionary,1599747.79,72.03,9.49,4.44,28799.0,2198.0,31.0,Jewellery,1,50.0,16.666666666666664,91.66666666666666,41.66666666666667,42.857142857142854,14.285714285714285,83.33333333333334,58.333333333333336,22.39,0.0
1111,TITAN,Mar 2023,8.07,12.0,27.63,0.7904,17.2933,1.5017,-444.0,1814.0,37.0,13.3157,27.0,9367.0,1370.0,20.28,24.33,23.27,22.63,Consumer Discretionary,1862221.59,28.61,3.98,2.29,40575.0,3274.0,27.0,Jewellery,1,33.33333333333333,8.333333333333332,83.33333333333334,91.66666666666666,28.57142857142857,28.57142857142857,91.66666666666666,50.0,22.63,0.0
1112,TITAN,Mar 2024,6.84,10.0,37.22,1.6531,9.412,1.6193,1506.0,189.0,39.0,10.5539,28.0,15528.0,1695.0,20.9,20.27,19.51,20.23,Consumer Discretionary,1793769.72,10.13,10.51,3.1,51084.0,3496.0,28.0,Jewellery,1,8.333333333333332,62.5,58.333333333333336,8.333333333333332,14.285714285714285,42.857142857142854,100.0,91.66666666666666,20.23,0.0
1113,TORNTPHARM,Mar 2013,13.58,22.0,30.59,0.4873,20.5294,0.8535,-94.0,247.0,13.0,3.3857,45.0,693.0,153.0,,,,,Healthcare,,,,,3203.0,435.0,45.0,Pharmaceuticals,0,5.0,56.666666666666664,3.3333333333333335,88.33333333333333,,,78.33333333333333,75.0,,
1114,TORNTPHARM,Mar 2014,15.92,23.0,34.89,0.5949,16.7627,0.8307,181.0,418.0,20.0,2.2388,25.0,1132.0,599.0,,,,,Healthcare,,,,,4172.0,664.0,25.0,Pharmaceuticals,0,3.3333333333333335,45.0,6.666666666666667,78.33333333333333,,,86.66666666666667,76.66666666666667,,
1115,TORNTPHARM,Mar 2015,16.2,22.0,30.15,1.1,7.4629,0.5928,-1303.0,2113.0,22.0,2.9306,25.0,2740.0,810.0,,,,,Healthcare,,,,,4636.0,751.0,25.0,Pharmaceuticals,0,6.666666666666667,40.0,68.33333333333333,95.0,,,95.0,93.33333333333333,,
1116,TORNTPHARM,Mar 2016,25.92,41.0,49.6,0.6732,15.0272,0.7525,1873.0,869.0,51.0,4.1106,34.0,2352.0,2742.0,,,,,Healthcare,,,,,6687.0,1733.0,34.0,Pharmaceuticals,0,1.6666666666666667,16.666666666666664,25.0,23.333333333333332,,,88.33333333333333,80.0,,
1117,TORNTPHARM,Mar 2017,16.06,24.0,21.47,0.5769,7.767,0.6058,211.0,798.0,28.0,5.1188,25.0,2510.0,1009.0,,,,,Healthcare,,,,,5816.0,934.0,25.0,Pharmaceuticals,0,25.0,43.333333333333336,66.66666666666666,76.66666666666667,,,81.66666666666667,91.66666666666666,,
1118,TORNTPHARM,Mar 2018,11.39,23.0,14.67,1.3978,5.3506,0.4177,-3783.0,4677.0,20.0,5.4388,35.0,6462.0,894.0,13.19,9.28,9.0,10.49,Healthcare,,,,,5950.0,678.0,35.0,Pharmaceuticals,0,58.333333333333336,73.33333333333333,98.33333333333333,100.0,14.285714285714285,48.57142857142857,100.0,96.66666666666667,1.48,9.01
1119,TORNTPHARM,Mar 2019,5.680000000000001,26.0,9.229999999999999,1.2779,3.3393,0.5437,1552.0,246.0,13.0,5.5588,66.0,6038.0,1798.0,12.96,-8.07,-8.25,-1.12,Healthcare,961478.14,78.75,1.44,2.04,7673.0,436.0,66.0,Pharmaceuticals,0,88.33333333333333,100.0,84.16666666666667,35.0,20.0,91.42857142857143,98.33333333333333,100.0,0.94,-2.06
1120,TORNTPHARM,Mar 2020,12.91,27.0,21.25,1.199,5.0798,0.5667,1622.0,229.0,30.0,5.6753,53.0,5784.0,1393.0,11.36,6.42,6.4,8.06,Healthcare,1212490.1,65.62,1.87,0.96,7939.0,1025.0,53.0,Pharmaceuticals,0,33.33333333333333,60.0,75.0,30.0,40.0,54.285714285714285,96.66666666666667,98.33333333333333,-2.59,10.65
1121,TORNTPHARM,Mar 2021,15.64,31.0,21.45,0.8349,7.187,0.5687,1561.0,444.0,37.0,6.8682,47.0,4874.0,2005.0,3.66,-6.3,-6.22,-2.95,Healthcare,1046185.12,42.51,11.26,0.51,8005.0,1252.0,47.0,Pharmaceuticals,0,26.666666666666668,46.666666666666664,71.66666666666667,33.33333333333333,91.42857142857143,88.57142857142857,91.66666666666666,95.0,-7.39,4.4399999999999995
1122,TORNTPHARM,Mar 2022,9.13,29.0,13.05,0.6837,8.4039,0.6592,1607.0,196.0,23.0,7.0035,105.0,4070.0,1803.0,7.9,-3.61,-3.86,0.14,Healthcare,1227158.01,51.26,10.52,3.52,8508.0,777.0,105.0,Pharmaceuticals,0,65.0,86.66666666666667,53.333333333333336,31.666666666666664,71.42857142857143,77.14285714285715,90.0,90.0,-8.29,8.43
1123,TORNTPHARM,Mar 2023,12.94,30.0,20.09,0.8662,8.6697,0.6585,33.0,2335.0,37.0,3.6675,60.0,5369.0,2368.0,10.09,12.92,13.09,12.03,Healthcare,1641817.42,38.01,12.97,0.58,9620.0,1245.0,60.0,Pharmaceuticals,0,36.666666666666664,58.333333333333336,55.00000000000001,81.66666666666667,48.57142857142857,31.428571428571427,93.33333333333333,88.33333333333333,23.06,-11.03
1124,TORNTPHARM,Mar 2024,15.44,31.0,24.15,0.5866,9.9266,0.7396,3106.0,160.0,49.0,4.0568,57.0,4022.0,3266.0,6.93,30.59,30.39,22.64,Healthcare,1870170.39,46.4,6.43,1.22,10728.0,1656.0,57.0,Pharmaceuticals,0,16.666666666666664,50.0,26.666666666666668,11.666666666666666,74.28571428571429,5.714285714285714,85.0,86.66666666666667,21.59,1.0500000000000007
1125,TRENT,Mar 2013,-1.27,0.0,-2.19,0.2786,2.1724,0.9651,-245.0,276.0,-1.0,3.7303,-87.0,343.0,31.0,,,,,Consumer Discretionary,,,,,2132.0,-27.0,-87.0,Retail,0,95.83333333333334,95.83333333333334,75.0,79.16666666666666,,,58.333333333333336,95.83333333333334,,
1126,TRENT,Mar 2014,-0.8099999999999999,0.0,-1.92,0.335,3.1154,1.2051,-94.0,48.0,-1.0,3.003,-125.0,332.0,-46.0,,,,,Consumer Discretionary,,,,,2333.0,-19.0,-125.0,Retail,0,91.66666666666666,91.66666666666666,58.333333333333336,62.5,,,66.66666666666666,83.33333333333334,,
1127,TRENT,Mar 2015,5.65,4.0,9.07,0.1878,13.4545,1.0349,-316.0,306.0,4.0,4.3091,26.0,267.0,-10.0,,,,,Consumer Discretionary,,,,,2284.0,129.0,26.0,Retail,0,58.333333333333336,8.333333333333332,62.5,87.5,,,41.66666666666667,33.33333333333333,,
1128,TRENT,Mar 2016,3.26,5.0,3.76,0.2732,3.6667,0.7816,11.0,98.0,2.0,4.4364,54.0,400.0,109.0,,,,,Consumer Discretionary,,,,,1686.0,55.0,54.0,Retail,0,83.33333333333334,75.0,87.5,50.0,,,54.166666666666664,75.0,,
1129,TRENT,Mar 2017,4.69,7.0,5.489999999999999,0.2534,4.6739,0.8155,58.0,44.0,3.0,4.6879,39.0,392.0,102.0,,,,,Consumer Discretionary,,,,,1812.0,85.0,39.0,Retail,0,70.83333333333334,37.5,83.33333333333334,45.83333333333333,,,50.0,70.83333333333334,,
1130,TRENT,Mar 2018,4.03,10.0,5.45,0.2451,5.3409,0.9234,73.0,4.0,3.0,4.8333,44.0,391.0,77.0,0.23,,,0.08,Consumer Discretionary,,,,,2157.0,87.0,44.0,Retail,0,75.0,52.083333333333336,79.16666666666666,41.66666666666667,100.0,,45.83333333333333,62.5,44.73,-44.65
1131,TRENT,Mar 2019,3.61,9.0,5.77,0.3001,5.3137,1.0277,-16.0,37.0,3.0,4.9879,45.0,494.0,21.0,2.43,,,0.81,Consumer Discretionary,709354.25,70.85,12.21,3.78,2630.0,95.0,45.0,Retail,0,66.66666666666666,62.5,66.66666666666666,54.166666666666664,92.85714285714286,,62.5,66.66666666666666,36.97,-36.16
1132,TRENT,Mar 2020,3.04,15.0,4.44,0.1256,2.5703,0.633,-448.0,809.0,3.0,6.6333,29.0,300.0,361.0,8.82,-3.85,-5.59,-0.21,Consumer Discretionary,704799.66,50.52,9.53,1.25,3486.0,106.0,29.0,Retail,0,79.16666666666666,79.16666666666666,91.66666666666666,91.66666666666666,85.71428571428571,90.9090909090909,33.33333333333333,87.5,37.58,-37.79
1133,TRENT,Mar 2021,-6.98,4.0,-7.829999999999999,0.1297,1.1992,0.453,303.0,18.0,-4.0,6.425,-15.0,300.0,285.0,8.99,,,3.0,Consumer Discretionary,700098.06,78.02,14.33,1.37,2593.0,-181.0,-15.0,Retail,0,100.0,100.0,100.0,20.833333333333336,78.57142857142857,,37.5,100.0,24.71,-21.71
1134,TRENT,Mar 2022,0.7799999999999999,13.0,1.48,1.9987,2.2985,0.5822,114.0,56.0,3.0,6.5667,57.0,4725.0,58.0,19.94,-16.26,0.0,1.23,Consumer Discretionary,607706.78,68.1,13.78,1.2,4498.0,35.0,57.0,Retail,0,87.5,87.5,95.83333333333334,33.33333333333333,71.42857142857143,100.0,100.0,91.66666666666666,23.37,-22.14
1135,TRENT,Mar 2023,4.78,14.0,15.18,1.7196,3.5575,1.0198,492.0,103.0,13.0,7.2111,18.0,4464.0,595.0,30.75,35.27,34.08,33.37,Consumer Discretionary,583656.73,65.94,9.88,2.62,8242.0,394.0,18.0,Retail,0,29.166666666666668,33.33333333333333,70.83333333333334,12.5,35.714285714285715,45.45454545454545,95.83333333333334,79.16666666666666,23.58,9.79
1136,TRENT,Mar 2024,11.94,16.0,36.31,0.4309,8.0435,1.7279,841.0,508.0,42.0,11.3,8.0,1753.0,1349.0,36.31,73.11,69.52,59.65,Consumer Discretionary,571322.04,8.65,11.82,3.46,12375.0,1477.0,8.0,Retail,0,4.166666666666666,4.166666666666666,54.166666666666664,8.333333333333332,7.142857142857142,9.090909090909092,75.0,41.66666666666667,22.06,37.59
1137,TVSMOTOR,Mar 2013,2.64,6.0,22.02,1.188,5.5146,2.2212,344.0,120.0,4.0,1.8729,30.0,1068.0,464.0,,,,,Consumer Discretionary,,,,,7510.0,198.0,30.0,Automobiles,0,40.963855421686745,90.36144578313254,6.024096385542169,54.21686746987952,,,66.26506024096386,71.08433734939759,,
1138,TVSMOTOR,Mar 2014,2.23,6.0,16.11,0.627,6.7,2.3084,235.0,235.0,4.0,2.4188,37.0,728.0,470.0,,,,,Consumer Discretionary,,,,,8384.0,187.0,37.0,Automobiles,0,67.46987951807229,91.56626506024097,3.614457831325301,60.24096385542169,,,60.24096385542169,68.67469879518072,,
1139,TVSMOTOR,Mar 2015,3.2,6.0,24.75,0.8445,11.0484,2.2442,-332.0,415.0,7.0,2.7604,28.0,1119.0,83.0,,,,,Consumer Discretionary,,,,,10256.0,328.0,28.0,Automobiles,0,28.915662650602407,84.33734939759037,4.819277108433735,71.08433734939759,,,61.44578313253012,60.24096385542169,,
1140,TVSMOTOR,Mar 2016,3.77,7.0,23.58,0.5998,13.0286,2.2108,331.0,605.0,9.0,3.7896,28.0,1091.0,936.0,,,,,Consumer Discretionary,,,,,11377.0,429.0,28.0,Automobiles,0,33.734939759036145,80.72289156626506,7.228915662650602,56.62650602409639,,,59.036144578313255,59.036144578313255,,
1141,TVSMOTOR,Mar 2017,4.08,7.0,22.96,0.5913,17.2333,2.0338,-20.0,709.0,11.0,4.6188,23.0,1311.0,689.0,,,,,Consumer Discretionary,,,,,12463.0,509.0,23.0,Automobiles,0,34.93975903614458,78.3132530120482,9.63855421686747,65.06024096385542,,,57.831325301204814,57.831325301204814,,
1142,TVSMOTOR,Mar 2018,4.07,10.0,24.83,2.587,4.858,1.2388,-741.0,1095.0,14.0,5.5792,24.0,6928.0,354.0,16.82,27.42,28.47,24.24,Consumer Discretionary,,,,,16340.0,665.0,24.0,Automobiles,0,27.710843373493976,79.51807228915662,38.55421686746988,75.90361445783132,4.166666666666666,9.523809523809524,90.36144578313254,72.28915662650603,21.56,2.6799999999999997
1143,TVSMOTOR,Mar 2019,3.6,11.0,22.86,2.9322,3.3002,1.2075,-2022.0,1104.0,15.0,6.6063,24.0,9298.0,-918.0,19.18,31.13,30.26,26.86,Consumer Discretionary,143093.33,15.6,6.89,3.67,20160.0,725.0,24.0,Automobiles,0,36.144578313253014,81.92771084337349,40.963855421686745,81.92771084337349,2.083333333333333,7.142857142857142,91.56626506024097,85.54216867469879,19.26,7.599999999999998
1144,TVSMOTOR,Mar 2020,3.43,12.0,19.71,3.5306,2.662,0.9781,-717.0,1090.0,13.0,6.8396,27.0,11591.0,373.0,12.94,14.55,13.18,13.56,Consumer Discretionary,170247.22,24.28,4.64,1.29,18849.0,647.0,27.0,Automobiles,0,54.21686746987952,83.13253012048193,65.06024096385542,74.69879518072288,14.583333333333334,23.809523809523807,96.3855421686747,92.7710843373494,8.31,5.25
1145,TVSMOTOR,Mar 2021,3.13,11.0,15.89,3.1824,2.5743,0.8882,269.0,882.0,13.0,7.9729,28.0,12179.0,1151.0,11.29,7.22,7.63,8.71,Consumer Discretionary,206731.04,68.15,7.31,1.86,19421.0,608.0,28.0,Automobiles,0,68.67469879518072,85.54216867469879,74.69879518072288,57.831325301204814,18.75,64.28571428571429,93.97590361445783,95.18072289156626,-1.58,10.290000000000001
1146,TVSMOTOR,Mar 2022,3.0,11.0,16.61,3.597,2.9255,0.9048,-3046.0,1471.0,16.0,9.1667,24.0,15827.0,-1575.0,14.34,7.51,7.78,9.88,Consumer Discretionary,249058.89,8.52,13.87,4.22,24355.0,731.0,24.0,Automobiles,0,65.06024096385542,87.95180722891565,71.08433734939759,84.33734939759037,8.333333333333332,58.333333333333336,97.59036144578313,89.1566265060241,-6.5,16.380000000000003
1147,TVSMOTOR,Mar 2023,4.09,13.0,23.78,4.0647,3.0431,0.9129,-5713.0,1308.0,28.0,11.4688,18.0,22376.0,-4405.0,14.37,14.5,14.87,14.58,Consumer Discretionary,215205.91,46.5,7.83,1.07,31974.0,1309.0,18.0,Automobiles,0,32.53012048192771,77.10843373493977,69.87951807228916,92.7710843373494,6.25,26.190476190476193,100.0,86.74698795180723,3.38,11.2
1148,TVSMOTOR,Mar 2024,4.54,14.0,26.22,3.8334,2.9077,0.9315,-2254.0,1001.0,36.0,14.1333,23.0,26006.0,-1253.0,14.19,19.67,19.14,17.67,Consumer Discretionary,266591.41,46.1,5.62,3.07,39145.0,1779.0,23.0,Automobiles,0,22.89156626506024,73.49397590361446,68.67469879518072,83.13253012048193,10.416666666666668,19.047619047619047,98.79518072289156,91.56626506024097,11.22,6.450000000000001
1149,ULTRACEMCO,Mar 2013,13.1,24.0,17.65,0.4821,20.4087,0.6935,-744.0,4362.0,98.0,5.558,9.0,7342.0,3618.0,,,,,,,,,,20514.0,2688.0,9.0,Cement,1,5.88235294117647,38.23529411764706,35.294117647058826,88.23529411764706,,,82.35294117647058,38.23529411764706,,
1150,ULTRACEMCO,Mar 2014,10.68,19.0,12.88,0.4267,12.0693,0.6441,1113.0,2342.0,80.0,6.2708,11.0,7332.0,3455.0,,,,,,,,,,20730.0,2213.0,11.0,Cement,1,44.11764705882353,58.82352941176471,58.82352941176471,58.82352941176471,,,79.41176470588235,67.64705882352942,,
1151,ULTRACEMCO,Mar 2015,9.02,19.0,11.04,0.5162,8.1346,0.6125,2046.0,2144.0,76.0,6.9493,12.0,9829.0,4190.0,,,,,,,,,,23306.0,2102.0,12.0,Cement,1,70.58823529411765,70.58823529411765,76.47058823529412,35.294117647058826,,,91.17647058823529,91.17647058823529,,
1152,ULTRACEMCO,Mar 2016,9.86,19.0,11.3,0.4838,9.4788,0.6106,853.0,3673.0,90.0,8.0091,11.0,10616.0,4526.0,,,,,,,,,,25153.0,2480.0,11.0,Cement,1,64.70588235294117,67.64705882352942,82.35294117647058,67.64705882352942,,,85.29411764705883,79.41176470588235,,
1153,ULTRACEMCO,Mar 2017,10.7,21.0,11.13,0.3474,9.1562,0.6012,2504.0,2501.0,99.0,8.8698,10.0,8474.0,5005.0,,,,,,,,,,25375.0,2714.0,10.0,Cement,1,67.64705882352942,55.88235294117647,85.29411764705883,29.411764705882355,,,73.52941176470588,82.35294117647058,,
1154,ULTRACEMCO,Mar 2018,7.180000000000001,20.0,8.43,0.7384,5.1591,0.5422,5754.0,1866.0,81.0,9.5935,13.0,19480.0,3888.0,8.59,-3.72,-3.74,0.38,,,,,,30979.0,2224.0,13.0,Cement,1,82.35294117647058,91.17647058823529,88.23529411764706,8.823529411764707,90.0,100.0,97.05882352941177,94.11764705882352,0.38,0.0
1155,ULTRACEMCO,Mar 2019,5.79,18.0,7.109999999999999,0.7507,4.329,0.5418,7121.0,1165.0,88.0,12.2731,13.0,25337.0,5956.0,14.87,1.64,1.92,6.14,,,,,,41462.0,2400.0,13.0,Cement,1,100.0,100.0,91.17647058823529,5.88235294117647,50.0,90.0,100.0,100.0,6.14,0.0
1156,ULTRACEMCO,Mar 2020,13.55,22.0,14.73,0.5896,4.9684,0.5356,4780.0,4192.0,199.0,13.51,7.0,23019.0,8972.0,12.73,22.3,21.23,18.75,,,,,,42430.0,5751.0,7.0,Cement,1,23.52941176470588,29.411764705882355,94.11764705882352,11.76470588235294,55.00000000000001,20.0,94.11764705882352,97.05882352941177,18.75,0.0
1157,ULTRACEMCO,Mar 2021,12.21,26.0,12.36,0.4917,8.2012,0.519,3644.0,8856.0,189.0,15.2855,20.0,21719.0,12500.0,12.2,17.11,16.0,15.1,,,,,,44726.0,5462.0,20.0,Cement,1,50.0,47.05882352941176,97.05882352941177,14.705882352941178,70.0,45.0,88.23529411764706,88.23529411764706,15.1,0.0
1158,ULTRACEMCO,Mar 2022,13.94,22.0,14.54,0.224,12.8921,0.6276,11540.0,2257.0,254.0,17.4519,15.0,11299.0,9283.0,15.69,22.0,20.74,19.48,,,,,,52599.0,7334.0,15.0,Cement,1,32.35294117647059,23.52941176470588,70.58823529411765,2.941176470588235,35.0,25.0,58.82352941176471,64.70588235294117,19.48,0.0
1159,ULTRACEMCO,Mar 2023,8.02,17.0,9.34,0.2036,13.52,0.6921,1881.0,7188.0,175.0,18.7976,22.0,11058.0,9069.0,15.34,17.93,16.66,16.64,,,,,,63240.0,5073.0,22.0,Cement,1,79.41176470588235,88.23529411764706,38.23529411764706,41.17647058823529,45.0,40.0,55.88235294117647,58.82352941176471,16.64,0.0
1160,ULTRACEMCO,Mar 2024,9.879999999999999,18.0,11.63,0.1893,13.9835,0.7035,2109.0,8789.0,243.0,20.8401,29.0,11403.0,10898.0,11.33,23.89,22.53,19.25,,,,,,70908.0,7004.0,29.0,Cement,1,55.88235294117647,64.70588235294117,29.411764705882355,32.35294117647059,80.0,15.0,52.94117647058824,52.94117647058824,19.25,0.0
1161,UNIONBANK,Mar 2013,8.53,1.0,12.39,16.6054,0.1817,0.0804,-4588.0,343.0,36.0,2.901,22.0,287589.0,-4245.0,,,,,,,,,,25169.0,2146.0,22.0,Public Sector Banks,0,33.33333333333333,29.166666666666668,33.33333333333333,75.0,,,85.41666666666666,77.77777777777779,,
1162,UNIONBANK,Mar 2014,5.74,-3.0,9.049999999999999,17.5528,0.1043,0.0828,2207.0,363.0,27.0,2.9578,15.0,327078.0,2570.0,,,,,,,,,,29394.0,1687.0,15.0,Public Sector Banks,0,41.66666666666667,43.75,29.166666666666668,54.166666666666664,,,95.83333333333334,83.33333333333334,,
1163,UNIONBANK,Mar 2015,5.510000000000001,-3.0,8.9,17.7204,0.1262,0.0839,-3885.0,318.0,28.0,3.1288,22.0,352618.0,-3567.0,,,,,,,,,,32164.0,1771.0,22.0,Public Sector Banks,0,45.83333333333333,45.83333333333333,27.083333333333332,70.83333333333334,,,97.91666666666666,80.55555555555556,,
1164,UNIONBANK,Mar 2016,4.17,-6.0,5.84,16.2597,0.084,0.0793,72.0,9.0,20.0,3.3549,10.0,374754.0,81.0,,,,,,,,,,32316.0,1347.0,10.0,Public Sector Banks,0,58.333333333333336,53.125,35.41666666666667,58.333333333333336,,,81.25,86.11111111111111,,
1165,UNIONBANK,Mar 2017,1.75,-15.0,2.38,17.3669,0.0252,0.072,-6904.0,280.0,8.0,3.507,0.0,418420.0,-6624.0,,,,,,,,,,32817.0,573.0,0.0,Public Sector Banks,0,68.75,70.83333333333334,44.79166666666667,79.16666666666666,,,93.75,91.66666666666666,,
1166,UNIONBANK,Mar 2018,-15.82,-36.0,-20.64,18.0567,-0.2658,0.0671,5782.0,315.0,-45.0,2.1601,0.0,455969.0,6097.0,5.54,,,1.85,,,,,,32952.0,-5212.0,0.0,Public Sector Banks,0,93.75,95.83333333333334,61.458333333333336,43.75,64.28571428571429,,100.0,100.0,,
1167,UNIONBANK,Mar 2019,-8.52,-25.0,-10.89,17.1702,-0.1489,0.0688,-8075.0,297.0,-17.0,1.5222,0.0,460780.0,-7778.0,3.14,,,1.05,,,,,,34314.0,-2922.0,0.0,Public Sector Banks,0,89.58333333333334,89.58333333333334,54.166666666666664,83.33333333333334,82.14285714285714,,91.66666666666666,97.22222222222221,,
1168,UNIONBANK,Mar 2020,-8.33,-25.0,-9.180000000000001,14.8617,-0.1445,0.0675,-81.0,4.0,-9.0,0.993,0.0,505150.0,-77.0,3.11,,,1.04,,,,,,37479.0,-3121.0,0.0,Public Sector Banks,0,85.41666666666666,87.5,56.25,60.416666666666664,85.71428571428571,,50.0,94.44444444444444,,
1169,UNIONBANK,Mar 2021,4.130000000000001,-16.0,4.42,15.1005,0.0734,0.064,19926.0,601.0,4.0,1.0104,0.0,977576.0,20527.0,16.49,16.28,-27.52,1.75,,,,,,69311.0,2863.0,0.0,Public Sector Banks,0,62.5,56.25,75.0,16.666666666666664,17.857142857142858,63.63636363636363,58.333333333333336,88.88888888888889,,
